year,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val
22,0,1,1,1,22,5.079181246047624,74
18,0,1,1,2,20,4.826074802700826,63
21,0,1,1,1,20,5.3802112417116055,108
24,0,1,1,1,22,4.30102999566398,108
11,1,1,1,1,21,4.544068044350275,67
14,0,1,1,2,22,4.778151250383643,68
19,1,0,1,1,17,4.765258649601728,74
16,0,1,1,1,22,4.602059991327962,70
24,0,0,0,1,21,4.4417579585081635,74
23,0,1,1,1,21,4.209515014542631,88
20,0,1,1,1,20,5.079181246047624,84
19,0,1,1,3,22,5.079181246047624,70
21,1,1,0,1,14,4.477121254719662,117
26,1,0,1,1,19,3.301029995663981,82
15,1,1,1,1,19,4.544068044350275,68
15,0,1,1,2,19,5.079181246047624,90
17,0,1,1,1,22,4.698970004336019,54
18,0,1,1,2,21,5.243038048686294,89
22,1,1,1,1,21,4.579783596616809,47
22,1,1,1,1,19,5.0413926851582245,55
17,0,1,1,4,13,5.0,115
24,1,1,0,1,11,4.107209969647868,106
23,0,1,1,1,13,4.733903122132657,100
23,0,1,1,1,11,5.195899652409233,148
8,1,1,1,4,21,5.0,60
20,1,1,1,1,21,4.698970004336019,86
22,0,1,1,2,14,4.845098040014256,99
17,0,1,1,1,16,5.167317334748176,68
22,0,1,1,1,13,4.778151250383643,120
24,1,1,1,2,23,3.6989700043360187,67
16,1,1,1,3,19,4.903089986991943,68
23,0,1,1,1,11,4.602059991327962,67
4,1,1,1,4,21,4.903089986991943,37
25,1,1,1,1,11,3.6989700043360187,88
22,1,1,1,1,19,4.602059991327962,82
22,1,0,1,1,21,3.8297539189249745,82
22,1,0,1,1,17,3.9003124969837266,74
14,1,1,1,4,21,4.845098040014256,35
22,0,1,1,1,19,4.903089986991943,89
20,0,0,1,3,19,5.204119982655924,70
6,1,1,1,2,21,5.0,37
22,1,1,1,1,21,4.176091259055681,82
24,0,1,1,1,19,4.845098040014256,89
22,0,1,0,1,13,4.698970004336019,140
24,1,1,1,1,21,4.230448921378274,67
12,0,1,1,2,19,5.079181246047624,110
21,1,1,1,2,21,4.698970004336019,67
12,1,1,1,1,21,4.903089986991943,37
21,1,1,1,2,21,4.698970004336019,67
25,1,1,1,1,19,4.602059991327962,82
20,0,0,1,1,16,5.021189299069937,99
19,1,1,1,1,21,4.954242509439324,47
18,0,0,1,2,13,4.886490725172481,140
25,1,1,1,1,21,4.0,82
22,0,0,0,2,11,5.1061908972634145,172
15,1,0,0,1,11,4.8512583487190755,165
16,1,1,1,2,19,4.845098040014256,68
25,1,0,0,1,11,3.9847072944826727,82
22,2,1,1,2,21,4.633468455579586,58
16,0,1,1,2,21,4.845098040014256,74
23,1,1,0,1,21,4.0,83
13,0,1,1,3,22,4.954242509439324,70
21,0,1,1,1,13,5.079181246047624,100
19,0,1,1,1,26,4.832508912706236,77
23,1,1,1,1,23,4.778151250383643,67
20,0,1,1,3,19,4.8808135922807905,70
25,0,1,1,1,21,4.544068044350275,74
20,1,1,1,2,22,4.544068044350275,64
24,1,1,1,1,22,4.778151250383643,89
17,1,1,1,1,19,4.653212513775343,80
23,1,0,1,1,11,4.40718688263082,89
14,1,1,1,1,19,4.544068044350275,79
18,0,1,1,2,19,5.0,126
23,1,1,1,1,21,4.845098040014256,83
18,0,1,1,2,21,4.845098040014256,74
23,1,1,1,1,21,4.6232492903979,47
22,1,1,1,1,21,4.477121254719662,67
22,1,1,1,1,19,4.544068044350275,82
19,0,1,1,1,21,5.170261715394957,89
19,0,1,1,1,21,5.230448921378273,74
24,1,0,1,1,21,4.176091259055681,82
19,0,1,1,2,26,5.133538908370217,74
18,1,1,1,1,17,4.602059991327962,74
20,0,0,1,1,16,4.904834513771933,67
24,1,0,1,1,17,4.161218219691016,75
19,0,1,1,2,21,5.012820358572549,74
23,0,1,1,1,13,4.653212513775343,120
15,1,1,1,3,19,4.544068044350275,68
22,0,1,1,1,19,4.991226075692494,126
20,0,1,1,2,13,4.845098040014256,140
23,1,0,0,2,15,4.518513939877887,178
14,1,1,1,2,22,4.3979400086720375,64
23,0,1,1,2,13,4.778151250383643,105
16,1,1,1,2,14,4.869231719730975,178
19,0,1,1,2,13,4.954242509439324,62
17,0,1,1,1,22,5.079181246047624,70
21,1,1,1,2,19,5.079181246047624,55
23,1,1,0,2,21,4.477121254719662,67
17,0,1,1,2,13,4.698970004336019,63
22,0,1,1,1,19,5.0413926851582245,126
18,1,1,1,2,21,5.079181246047624,35
26,0,1,1,1,21,4.176091259055681,88
23,1,1,1,1,16,3.6989700043360187,87
19,0,1,1,1,22,5.146128035678237,89
23,0,0,1,1,15,4.949390006644912,104
20,0,1,1,1,13,5.0413926851582245,65
22,0,1,1,1,21,4.845098040014256,47
22,0,1,1,2,26,4.778151250383643,74
17,1,1,1,2,22,4.845098040014256,65
25,0,1,1,1,14,4.021189299069937,98
21,0,1,1,2,26,4.903089986991943,72
21,1,1,1,1,26,4.371067862271736,77
15,1,1,1,2,25,5.0,67
17,1,1,1,1,21,4.176091259055681,86
20,1,0,0,1,14,4.897687558464355,117
24,1,1,1,1,19,4.602059991327962,82
21,2,1,1,1,19,4.929418925714292,62
23,1,0,1,1,19,4.477555332198981,82
21,0,1,1,1,21,4.845098040014256,88
18,0,1,1,3,17,4.778151250383643,105
16,0,1,1,2,15,5.0,106
22,1,1,1,1,19,4.903089986991943,82
18,1,1,1,1,21,4.944482672150168,86
17,0,1,1,1,18,4.653212513775343,63
9,1,1,1,3,21,5.230448921378273,60
20,0,1,1,2,22,4.903089986991943,69
15,1,1,1,2,19,4.698970004336019,68
22,1,1,1,1,21,4.3979400086720375,47
22,1,1,1,2,21,4.414973347970817,67
20,0,0,1,1,21,4.826074802700826,74
18,0,1,1,1,22,4.903089986991943,70
18,0,1,1,2,26,4.845098040014256,58
24,1,1,1,1,22,4.698970004336019,108
21,0,1,1,1,22,4.778151250383643,138
19,0,1,1,2,21,5.021189299069937,74
20,0,1,0,1,5,4.778151250383643,148
22,1,1,1,1,14,4.3979400086720375,89
17,1,1,1,1,26,4.845098040014256,62
18,0,1,0,3,13,5.079181246047624,120
17,0,1,1,1,22,5.0,70
20,0,0,1,1,21,4.908485018878649,74
17,0,1,0,2,19,4.7923916894982534,194
21,0,1,1,1,19,4.869231719730975,126
22,1,1,1,1,20,4.176091259055681,53
20,0,1,1,1,11,4.698970004336019,67
20,0,1,1,2,21,4.845098040014256,74
13,1,1,1,3,26,4.968482948553935,62
23,0,1,1,1,21,4.7481880270062,74
21,0,1,1,2,21,5.079181246047624,88
17,0,1,1,2,22,4.698970004336019,71
16,0,1,1,2,16,4.954242509439324,68
14,0,1,1,2,22,5.0413926851582245,54
10,0,1,1,4,13,5.0,120
19,0,1,1,1,13,4.255272505103306,140
16,0,1,1,2,13,5.079181246047624,95
24,0,0,1,1,21,4.230448921378274,88
17,0,1,1,2,22,5.170261715394957,89
11,1,1,1,2,21,4.954242509439324,94
25,0,1,1,1,16,4.30102999566398,99
15,1,1,1,1,21,5.0,46
19,1,1,1,2,19,4.76796431141426,55
17,0,1,1,1,22,4.903089986991943,69
22,0,1,1,2,13,4.477121254719662,100
8,1,1,1,1,21,4.778151250383643,80
13,1,1,1,3,21,4.845098040014256,67
17,0,1,1,3,16,5.0413926851582245,68
24,0,1,1,1,21,4.845098040014256,74
19,0,1,1,2,13,5.0,62
20,0,0,1,1,21,4.949390006644912,74
16,0,1,1,1,22,4.579143111643814,75
22,1,1,1,2,20,4.477121254719662,53
22,0,1,1,1,26,4.505149978319905,74
25,1,1,1,1,21,4.176091259055681,67
19,1,1,1,1,19,4.903089986991943,55
20,1,1,1,3,17,4.806179973983887,103
19,0,1,1,1,16,5.0,68
10,1,1,1,2,11,4.954242509439324,125
22,0,1,1,1,13,4.857332496431268,63
22,0,0,0,1,5,4.662757831681573,188
17,0,1,1,2,21,4.778151250383643,74
19,0,0,0,1,5,4.698970004336019,188
20,1,1,1,1,21,4.698970004336019,47
21,0,1,1,2,19,4.869231719730975,89
16,1,1,1,2,21,4.724275869600789,86
17,1,1,1,1,22,4.845098040014256,64
17,0,1,1,1,17,5.34693946269899,74
23,0,1,1,1,13,4.698970004336019,77
25,1,1,0,1,19,4.30102999566398,82
21,1,1,1,2,21,4.778151250383643,94
20,0,1,1,2,22,5.0,69
17,0,1,1,4,13,5.1760912590556805,115
22,1,1,1,1,21,4.653212513775343,83
23,1,1,1,1,22,4.477121254719662,84
21,0,1,1,1,19,4.954242509439324,71
21,0,1,1,1,19,4.903089986991943,89
23,0,1,1,1,19,4.778151250383643,126
22,0,1,1,1,13,4.845098040014256,120
26,1,1,1,1,22,4.602059991327962,89
20,0,1,0,2,5,4.643452676486187,148
14,1,1,1,3,19,4.991226075692494,79
19,1,1,1,2,21,4.698970004336019,67
10,1,1,1,2,14,5.079181246047624,90
15,1,1,0,3,14,4.602059991327962,130
17,0,0,1,1,16,4.895212531014987,68
21,1,1,1,1,16,4.845098040014256,87
18,0,1,1,1,16,5.287801729930226,68
21,1,1,1,2,19,5.0,68
11,1,1,1,1,21,4.954242509439324,60
25,1,1,1,1,21,3.4771212547196617,82
19,0,0,0,2,5,4.530199698203082,174
16,0,1,1,1,21,5.079181246047624,74
25,1,1,1,1,14,4.30102999566398,89
19,0,1,1,2,26,4.845098040014256,74
18,0,1,1,2,21,4.845098040014256,89
13,0,1,1,1,13,5.0413926851582245,120
21,0,1,1,1,14,5.079181246047624,99
14,1,1,1,2,19,5.0413926851582245,79
19,1,0,0,2,17,4.735015723450463,104
25,1,1,1,1,21,3.4771212547196617,82
17,0,1,1,4,21,5.060697840353612,89
21,0,1,1,2,22,4.903089986991943,69
17,1,1,1,1,19,4.544068044350275,94
20,0,1,1,2,21,4.903089986991943,74
17,1,1,1,1,21,4.0,46
16,0,1,1,2,22,5.0,138
17,1,1,1,1,21,4.778151250383643,66
23,1,1,1,1,21,4.845098040014256,83
22,0,1,1,1,21,5.0,88
15,0,1,1,2,21,5.0,75
12,1,1,1,3,19,5.0,83
20,0,1,1,1,14,4.986771734266244,99
21,1,1,1,1,21,4.3979400086720375,67
23,0,1,1,1,19,4.602059991327962,89
10,1,1,1,3,21,5.0413926851582245,46
17,1,1,0,1,19,4.30102999566398,79
16,1,1,1,2,21,4.4471580313422185,46
20,1,1,1,2,19,4.477121254719662,79
19,0,1,1,1,21,4.986771734266244,74
24,0,1,1,1,21,4.477121254719662,74
20,1,1,1,1,21,4.698970004336019,47
17,0,1,1,2,22,5.079181246047624,75
17,0,1,1,2,21,5.243038048686294,74
24,1,1,1,1,22,3.6989700043360187,84
17,1,1,1,1,14,4.698970004336019,118
23,0,1,1,1,22,5.079181246047624,69
19,1,1,1,1,21,4.698970004336019,34
24,0,1,1,1,22,4.518513939877887,69
24,1,1,1,1,19,3.89209460269048,68
20,0,1,1,2,22,4.954242509439324,148
23,1,1,1,1,21,4.477121254719662,67
23,1,1,1,1,20,4.477121254719662,67
18,0,1,1,4,21,5.243038048686294,74
16,0,1,0,1,13,5.0413926851582245,120
11,1,1,1,2,21,4.954242509439324,67
21,0,1,1,1,13,5.0,140
24,1,1,0,2,21,3.6989700043360187,67
23,0,1,1,1,21,4.875061263391699,74
19,0,1,1,2,16,4.954242509439324,68
19,0,1,1,2,17,5.190331698170291,104
19,0,1,1,1,26,4.954242509439324,74
17,0,1,1,2,26,5.397940008672037,80
21,1,1,1,1,19,4.3979400086720375,121
14,0,1,1,2,22,5.079181246047624,138
14,1,1,1,2,19,4.778151250383643,68
13,0,1,1,1,19,5.0413926851582245,110
20,1,1,1,1,21,5.0,67
23,1,1,1,1,21,4.30102999566398,82
21,1,1,0,2,21,4.579783596616809,67
23,1,1,1,1,21,4.477121254719662,82
20,1,1,1,2,19,4.954242509439324,82
17,0,1,1,3,17,5.079181246047624,104
16,2,1,1,2,21,4.954242509439324,103
24,1,1,1,1,14,4.30102999566398,89
16,1,1,1,1,21,5.079181246047624,67
17,0,1,1,2,17,4.812913356642856,104
19,0,0,1,1,26,4.7481880270062,74
24,1,1,0,1,21,3.89209460269048,82
21,1,1,1,1,21,4.255272505103306,47
17,0,1,1,2,22,4.763427993562937,138
15,0,1,1,2,22,5.071882007306124,62
24,0,1,1,2,11,4.544068044350275,148
20,0,1,1,1,13,5.0413926851582245,120
18,1,1,1,1,21,5.0,86
23,1,1,1,1,19,4.0,55
18,0,1,1,2,16,5.079181246047624,68
6,1,1,1,2,21,4.954242509439324,46
16,1,1,1,3,21,5.1760912590556805,46
19,0,1,1,1,13,5.079181246047624,120
23,0,1,0,1,13,4.698970004336019,100
12,0,1,1,4,22,5.0413926851582245,53
24,1,1,1,1,21,4.643452676486187,47
16,1,1,1,1,21,5.20951501454263,73
15,0,1,1,3,11,5.301029995663981,102
19,0,1,1,3,21,5.079181246047624,74
19,0,1,1,2,13,5.0413926851582245,100
18,0,1,1,2,19,4.602059991327962,90
24,0,1,1,1,22,4.845098040014256,89
21,1,1,1,2,19,4.778151250383643,55
20,0,1,1,1,13,4.060697840353611,63
21,1,1,1,3,19,4.845098040014256,82
26,1,1,1,1,21,3.6989700043360187,47
17,0,1,1,2,13,5.20951501454263,63
23,0,1,1,1,21,4.778151250383643,88
23,1,1,0,1,14,3.834102655712793,118
18,0,1,1,1,19,5.139879086401236,126
21,0,1,1,2,14,5.146128035678237,99
13,1,1,1,2,21,5.1760912590556805,64
24,1,0,1,1,11,4.1314261721474494,138
13,2,1,1,2,21,5.158362492095249,33
19,0,1,1,1,22,5.0,70
23,1,1,1,2,21,4.602059991327962,34
18,1,1,1,1,19,4.653212513775343,83
16,0,1,1,2,21,5.079181246047624,75
24,0,1,1,1,22,4.778151250383643,108
20,0,1,1,2,13,5.0253058652647695,65
26,0,1,1,1,13,3.6989700043360187,70
19,0,1,1,3,14,4.954242509439324,99
23,1,1,1,1,16,4.130333768495006,121
24,0,0,1,1,21,4.374968186299234,88
21,0,1,1,2,14,5.079181246047624,99
20,0,1,1,1,20,5.110589710299249,108
24,0,1,1,1,16,4.477121254719662,99
21,1,0,1,1,17,4.533467004884535,74
23,0,1,1,1,21,4.544068044350275,88
17,0,1,1,1,13,4.954242509439324,63
19,0,1,1,2,21,4.845098040014256,74
15,1,1,1,3,19,4.845098040014256,94
21,0,1,1,2,21,4.845098040014256,88
26,1,1,0,1,22,3.6989700043360187,108
19,0,1,1,2,21,5.278753600952829,74
23,1,1,1,1,21,4.176091259055681,83
16,0,1,1,1,17,5.0,105
13,0,1,1,3,22,5.0,70
22,0,1,1,2,22,4.778151250383643,148
24,0,1,1,1,13,4.30102999566398,120
15,0,1,1,2,13,5.079181246047624,120
21,1,1,1,1,19,4.544068044350275,121
19,2,1,1,1,21,4.954242509439324,58
22,0,1,1,1,21,5.0413926851582245,88
17,1,1,1,2,21,5.0,86
15,0,1,1,2,22,5.0,54
25,0,1,1,1,16,4.30102999566398,99
23,1,1,1,1,21,4.176091259055681,47
25,1,1,1,1,21,4.0,82
14,0,1,1,4,13,5.079181246047624,120
15,1,0,1,1,21,4.744292983122676,67
22,1,0,1,1,23,4.690196080028513,67
20,1,1,1,1,19,4.0,68
20,1,1,1,2,19,4.698970004336019,82
21,0,1,1,1,16,4.602059991327962,99
19,0,1,1,3,21,5.0,74
19,0,1,1,1,16,5.0413926851582245,68
19,0,0,1,1,21,4.886490725172481,74
12,0,1,1,1,13,4.954242509439324,117
19,0,1,1,1,22,5.079181246047624,74
26,2,1,1,1,21,3.6989700043360187,62
22,0,1,1,1,21,4.903089986991943,74
15,0,1,1,3,13,4.903089986991943,120
20,1,1,0,2,18,4.903089986991943,180
24,1,1,1,1,21,4.0,67
24,0,0,0,1,11,4.30102999566398,172
19,1,1,1,3,18,4.903089986991943,98
23,1,1,1,2,21,4.544068044350275,47
22,1,1,1,1,20,4.778151250383643,67
25,1,1,1,1,19,4.0,121
24,1,1,1,1,21,4.30102999566398,47
19,1,1,1,1,19,4.845098040014256,121
24,0,0,1,1,16,3.4563660331290427,99
24,1,1,1,1,21,4.176091259055681,47
20,1,1,1,3,19,4.903089986991943,82
21,1,1,1,1,23,4.176091259055681,67
24,0,1,1,1,21,4.8909795969896885,88
19,1,1,1,1,21,4.602059991327962,86
23,1,1,1,1,19,4.602059991327962,82
24,0,1,1,1,22,4.3979400086720375,148
24,0,1,1,1,16,4.778151250383643,99
17,0,1,1,1,22,4.903089986991943,54
22,0,1,1,1,19,4.886490725172481,89
25,0,1,1,2,21,4.176091259055681,74
23,0,1,1,1,13,4.662757831681573,120
18,0,1,1,1,22,4.778151250383643,74
18,0,1,1,3,19,4.778151250383643,126
16,0,1,1,1,22,5.079181246047624,89
18,0,1,1,1,13,5.0,75
24,0,1,1,2,22,4.929418925714292,108
19,0,0,1,1,16,4.7923916894982534,141
8,0,1,1,1,22,5.079181246047624,83
20,0,1,1,1,13,5.079181246047624,62
20,0,1,1,1,13,4.845098040014256,120
24,0,1,0,1,19,4.690196080028513,126
23,0,0,1,1,21,4.44793286559218,88
20,1,1,1,1,21,4.903089986991943,67
18,1,1,1,3,21,4.903089986991943,46
21,0,1,1,2,13,5.0413926851582245,62
22,0,1,1,1,21,4.903089986991943,88
19,0,1,1,2,13,5.096910013008055,62
23,1,1,0,1,21,4.462397997898956,67
21,0,1,1,4,19,4.778151250383643,70
19,0,1,1,1,21,4.602059991327962,74
23,1,1,1,1,19,4.477121254719662,82
23,0,1,1,2,19,4.431363764158987,126
8,1,1,1,2,21,5.0,60
23,1,0,0,1,22,4.294972974720407,84
18,0,1,1,1,21,5.0413926851582245,74
18,0,1,1,2,19,5.0413926851582245,126
12,1,1,1,4,19,5.0,83
24,1,0,1,1,21,3.9542425094393248,86
20,1,1,1,1,19,4.845098040014256,121
16,0,1,1,2,16,5.0413926851582245,68
18,0,1,1,1,19,4.954242509439324,90
20,0,1,1,2,21,4.954242509439324,88
23,1,1,1,1,21,4.477121254719662,67
22,0,1,0,1,13,5.0413926851582245,100
19,0,1,1,2,16,4.845098040014256,68
20,1,1,1,3,19,4.698970004336019,55
10,1,1,1,2,21,4.7558748556724915,37
7,1,1,1,2,21,3.6989700043360187,37
17,0,1,1,1,15,5.0,75
20,0,1,1,4,26,4.698970004336019,74
18,0,1,1,1,11,5.322219294733919,100
20,0,1,1,2,21,4.949877704036874,74
22,1,0,1,1,19,4.672097857935717,55
12,0,1,1,2,11,5.146128035678237,102
19,0,1,1,3,20,5.0,84
17,1,1,1,2,21,4.845098040014256,35
24,0,1,1,1,18,4.544068044350275,85
16,0,1,1,3,19,5.278753600952829,110
21,1,1,1,2,21,4.544068044350275,73
21,0,1,1,1,11,5.079181246047624,142
20,0,1,1,1,11,5.079181246047624,101
21,0,1,0,1,13,4.845098040014256,140
17,1,1,1,1,18,5.0413926851582245,98
21,1,1,0,1,14,4.903089986991943,89
21,0,0,1,1,21,5.056904851336473,74
12,1,1,1,3,21,5.008600171761917,88
24,0,1,1,1,19,4.698970004336019,74
16,0,1,1,4,13,5.20547503674089,115
22,0,1,1,2,21,5.167317334748176,74
25,0,1,1,1,13,4.602059991327962,121
23,0,1,1,1,19,4.146128035678237,89
24,1,1,1,1,21,3.6989700043360187,82
19,0,0,1,2,11,4.899426505087727,101
18,1,1,1,1,19,4.977723605288848,148
17,0,1,1,1,19,4.698970004336019,90
22,0,1,1,1,21,4.845098040014256,74
20,0,1,1,3,21,5.0413926851582245,74
20,1,1,1,1,21,4.602059991327962,66
24,1,1,1,1,14,4.602059991327962,87
15,0,1,0,2,13,5.0413926851582245,120
25,0,0,1,1,13,4.113943352306836,63
25,1,0,0,1,19,3.3590762260592624,118
23,1,1,1,1,19,4.477121254719662,55
18,0,1,1,2,16,4.806179973983887,67
21,1,1,1,1,26,4.698970004336019,77
22,1,0,1,1,23,4.602059991327962,67
18,1,1,1,1,26,4.845098040014256,62
17,0,1,1,1,16,4.845098040014256,68
16,0,1,1,2,16,4.698970004336019,68
25,1,1,0,1,21,3.812913356642855,82
22,0,1,1,1,21,4.602059991327962,88
13,1,1,1,2,19,5.0,68
24,0,0,1,1,19,4.85430604180108,89
22,1,1,1,1,23,4.698970004336019,67
22,1,0,0,1,15,4.449971810566892,104
22,0,1,1,1,21,4.698970004336019,74
21,0,1,1,1,19,5.079181246047624,126
21,0,1,1,1,21,4.544068044350275,74
16,0,1,1,2,22,5.079181246047624,71
19,1,1,1,1,19,4.845098040014256,83
20,1,1,1,3,14,4.602059991327962,87
18,0,0,1,1,22,4.91649079621548,138
23,1,1,1,1,19,4.477121254719662,82
17,0,1,1,3,22,5.152288344383057,138
14,1,1,1,3,21,5.0,64
23,1,1,1,2,14,4.3979400086720375,89
18,0,1,1,1,22,4.602059991327962,70
24,1,1,1,1,19,4.845098040014256,68
18,0,1,1,2,13,4.903089986991943,63
20,0,1,1,2,19,4.698970004336019,70
21,1,1,1,2,21,4.698100545623389,47
23,1,1,1,1,21,4.130333768495006,73
17,0,1,1,1,16,5.0,68
24,0,0,1,1,13,4.740362689494243,100
22,1,1,1,2,21,4.30102999566398,67
16,0,1,1,2,22,5.079181246047624,89
24,1,1,1,1,19,4.0,82
16,1,1,1,2,19,4.973127853599698,79
21,0,1,1,1,13,5.096910013008055,140
24,1,1,1,1,13,4.2944662261615925,82
16,0,1,1,4,19,5.0,90
22,0,1,1,1,13,5.143014800254094,100
24,0,1,1,3,22,5.146128035678237,148
21,1,1,1,1,21,4.462397997898956,67
16,1,1,1,1,21,4.903089986991943,80
24,0,1,1,1,21,5.0,74
24,1,1,1,1,20,4.30102999566398,67
23,0,1,1,1,22,4.477121254719662,154
23,1,1,1,1,16,4.778151250383643,87
16,2,1,1,3,19,4.845098040014256,62
19,0,1,1,1,22,5.079181246047624,69
16,0,1,1,2,13,5.0,63
17,0,0,0,1,8,4.954242509439324,204
23,0,1,1,1,19,4.698970004336019,89
18,0,1,1,3,21,4.903089986991943,74
16,1,1,0,2,14,4.778151250383643,118
19,0,1,1,1,26,4.812913356642856,184
16,0,0,0,1,9,5.008600171761917,188
19,1,1,0,1,19,4.698970004336019,79
23,1,1,0,1,21,4.190331698170291,67
22,0,1,1,2,26,5.0413926851582245,74
18,1,1,1,2,21,4.698970004336019,46
15,0,1,1,3,11,5.230448921378273,102
17,0,1,0,1,5,5.079181246047624,168
23,0,1,1,1,21,4.544068044350275,74
19,1,1,1,2,21,4.544068044350275,86
25,0,0,1,1,13,4.09981870961523,105
16,0,1,1,3,21,5.079181246047624,74
23,0,1,1,1,16,4.7481880270062,99
20,2,1,1,2,21,4.845098040014256,67
3,1,1,1,2,21,4.778151250383643,37
24,1,1,1,1,21,4.0,82
21,0,1,1,1,16,5.139879086401236,99
15,0,1,1,2,21,5.021189299069937,75
17,0,1,1,2,16,5.230448921378273,68
15,0,1,1,2,13,5.2455126678141495,66
17,0,1,1,2,13,5.0,95
19,0,1,1,1,11,4.863322860120455,100
22,1,1,1,1,21,5.079181246047624,73
19,0,0,1,2,16,5.09875098849782,99
23,0,1,1,1,21,4.778151250383643,74
23,0,0,1,1,14,4.762678563727436,99
22,0,1,1,2,26,4.778151250383643,105
16,1,1,1,1,19,4.845098040014256,80
23,0,1,1,2,19,4.602059991327962,74
25,1,1,1,1,21,4.0,82
14,1,1,1,4,21,4.7737864449811935,37
24,1,1,0,1,19,4.176091259055681,82
24,0,1,1,1,13,4.342422680822206,65
19,0,1,1,2,26,5.0,77
17,0,0,1,2,11,4.952211058108668,102
18,1,1,1,2,21,4.954242509439324,86
20,0,1,1,2,13,5.217483944213906,140
20,0,1,1,2,16,5.146128035678237,90
23,0,1,1,1,22,4.30102999566398,148
18,0,1,1,1,22,4.934498451243567,89
19,1,1,1,1,19,4.624591459126847,55
24,1,0,1,1,16,3.7782236267660965,121
20,0,1,1,1,13,5.079181246047624,140
20,0,1,1,1,22,5.0,70
20,0,1,1,1,21,4.845098040014256,74
18,1,1,1,1,15,5.064457989226918,104
20,0,1,1,2,26,5.143014800254094,74
20,1,1,1,1,21,4.491361693834272,67
16,1,1,1,3,14,5.0413926851582245,118
16,0,1,1,1,13,5.0,95
20,1,1,1,1,21,4.3979400086720375,47
17,1,1,1,2,26,4.643452676486187,63
24,1,1,1,1,23,4.812913356642856,67
19,0,1,1,2,19,4.944482672150168,126
25,1,1,1,1,22,4.3979400086720375,84
24,0,1,1,1,21,5.079181246047624,74
23,0,1,1,2,14,4.672097857935717,99
19,0,1,1,1,11,4.903089986991943,100
14,1,1,1,2,21,4.954242509439324,67
22,0,1,1,1,21,4.8512583487190755,74
14,0,1,1,1,13,5.079181246047624,63
15,1,1,1,3,21,5.0413926851582245,105
25,1,1,1,1,19,5.0,82
21,1,1,1,1,19,4.3979400086720375,82
19,0,1,1,1,19,4.778151250383643,89
18,0,1,1,2,17,5.0413926851582245,104
18,1,1,1,1,26,4.778151250383643,79
22,1,1,1,1,21,4.778151250383643,73
21,0,1,1,1,21,5.0,89
23,1,1,1,1,21,4.361727836017592,83
18,0,0,1,1,11,5.190331698170291,102
24,1,1,1,1,20,4.602059991327962,53
15,0,1,1,3,13,5.079181246047624,112
15,0,1,1,1,19,5.079181246047624,110
16,1,1,1,4,22,4.482873583608754,35
15,0,1,1,4,11,5.383815365980431,102
25,0,1,0,1,21,3.8849651982007325,74
21,0,1,1,1,21,5.0413926851582245,88
23,1,0,1,1,21,4.837903944592942,67
13,0,1,1,2,22,5.079181246047624,138
16,1,1,1,3,21,4.477121254719662,46
17,1,1,1,2,19,4.903089986991943,55
21,0,1,1,1,22,4.778151250383643,138
22,1,1,1,1,20,4.531478917042255,67
18,0,1,1,1,21,5.033423755486949,74
13,1,0,0,1,8,4.6232492903979,186
23,0,0,1,1,16,4.875061263391699,99
14,0,1,1,1,13,5.301029995663981,63
20,0,1,1,2,13,4.799340549453581,63
14,1,1,1,3,21,4.903089986991943,88
23,0,1,1,2,21,4.544068044350275,74
20,0,1,1,2,16,4.954242509439324,67
16,1,1,1,3,21,5.079181246047624,46
20,0,1,1,3,11,5.08278537031645,101
18,0,1,1,2,20,4.746128005464327,108
15,0,1,1,1,22,5.0413926851582245,138
22,1,1,0,1,21,4.698970004336019,83
18,1,1,1,1,21,4.4698220159781625,67
13,1,1,0,3,21,4.799340549453581,67
18,0,1,1,3,22,5.1760912590556805,69
6,1,1,1,4,21,5.313867220369153,46
19,1,1,1,1,21,4.621176281775035,86
20,0,1,1,2,16,5.0,67
23,1,1,1,1,21,4.176091259055681,67
14,0,1,1,3,15,5.1760912590556805,70
21,0,1,1,1,13,4.602059991327962,62
12,0,1,1,1,11,5.397940008672037,102
14,0,1,1,2,11,5.3404441148401185,102
21,0,1,1,1,22,5.0,89
21,1,1,1,1,14,4.544068044350275,117
20,0,1,1,1,13,5.079181246047624,120
17,1,1,1,3,21,4.973127853599698,67
12,1,1,1,3,14,5.2516382204482115,78
19,1,1,1,2,21,4.778151250383643,67
15,1,1,1,2,21,4.977723605288848,66
25,1,1,0,1,21,4.518513939877887,82
23,1,1,1,2,19,4.180441298194718,55
17,1,1,1,2,19,4.959041392321093,79
17,1,1,1,2,18,4.778151250383643,75
18,0,1,1,2,18,4.845098040014256,85
23,1,1,1,2,19,4.176091259055681,55
25,1,1,1,1,21,4.0,73
18,0,1,1,1,26,4.806179973983887,124
23,1,1,1,1,14,4.544068044350275,117
16,0,1,1,4,13,5.164352855784436,112
24,0,1,1,1,11,4.954242509439324,67
16,0,1,1,4,26,5.322219294733919,105
16,1,1,1,4,22,5.06707085604537,90
13,1,1,1,1,14,4.845098040014256,78
17,0,1,1,2,16,5.079181246047624,68
20,1,1,1,2,14,4.7481880270062,117
21,0,1,1,1,13,5.079181246047624,63
14,1,1,1,2,14,4.954242509439324,78
20,1,1,1,1,19,4.857332496431268,82
24,0,1,1,1,21,4.3979400086720375,88
16,1,1,1,1,17,5.056904851336473,160
